dataset_id,data,loja,produto,categoria,preco,promocao,estoque,quantidade_vendida,temperatura_prevista,receita_final
VAREJO_05,2025-04-15,LOJA_04,PROD_02,alimentos,15.75,1,143,58,23.8,913.5
VAREJO_05,2025-01-12,LOJA_03,PROD_08,limpeza,54.23,nao,93,55,29.1,2982.65
VAREJO_05,2025-07-14,LOJA_04,PROD_05,higiene,24.65,1,140,55,14.6,1355.75
VAREJO_05,2025-05-17,LOJA_02,PROD_01,alimentos,11.8,0,146,30,19.7,354.0
VAREJO_05,2025-11-22,LOJA_01,PROD_09,utilidades,19.62,1,137,54,28.9,1059.48
VAREJO_05,2025-06-26,LOJA_04,PROD_10,utilidades,30.66,0,105,51,15.1,1563.66
VAREJO_05,2025-05-05,LOJA_02,PROD_04,bebidas,10.07,0,131,29,22.5,292.03
VAREJO_05,2025-02-22,LOJA_01,PROD_04,bebidas,11.78,0,112,35,27.4,412.3
VAREJO_05,2025-01-17,LOJA_02,PROD_06,higiene,36.07,0,120,43,30.4,1551.01
VAREJO_05,2025-06-15,LOJA_01,PROD_03,bebidas,5.93,1,114,37,20.1,219.41
VAREJO_05,2025-08-16,LOJA_03,PROD_09,utilidades,22.73,0,131,48,18.9,1091.04
VAREJO_05,2025-12-28,LOJA_04,PROD_02,alimentos,,0,157,70,29.3,1235.5
VAREJO_05,2025-07-06,LOJA_01,PROD_03,,,0,156,24,,
VAREJO_05,2025-10-18,LOJA_03,PROD_03,bebidas,7.07,0,94,40,25.8,282.8
VAREJO_05,2025-04-30,LOJA_04,PROD_05,higiene,24.73,1,151,43,23.6,1063.39
VAREJO_05,2025-11-11,LOJA_03,PROD_02,alimentos,15.89,1,108,72,28.5,1144.08
VAREJO_05,2025-07-28,LOJA_01,PROD_06,higiene,35.14,0,90,46,16.0,1616.44
VAREJO_05,2025-01-20,LOJA_03,PROD_07,limpeza,40.75,0,,33,28.6,1344.75
VAREJO_05,2025-08-30,LOJA_04,PROD_08,limpeza,54.88,0,135,55,22.1,3018.4
VAREJO_05,2025-11-14,LOJA_01,PROD_01,alimentos,12.07,0,169,44,30.7,531.08
VAREJO_05,2025-12-14,LOJA_03,PROD_05,higiene,27.82,0,145,52,30.6,1446.64
VAREJO_05,2025-05-16,LOJA_02,PROD_03,bebidas,7.43,0,96,19,21.6,141.17
VAREJO_05,2025-07-26,LOJA_02,PROD_07,limpeza,41.86,0,119,33,17.8,1381.38
VAREJO_05,2025-02-14,LOJA_02,PROD_05,higiene,29.35,0,100,38,,1115.3
VAREJO_05,2025-01-20,LOJA_03,PROD_09,utilidades,22.11,0,,43,27.8,950.73
VAREJO_05,2025-07-26,LOJA_02,PROD_09,utilidades,21.76,0,153,50,21.1,1088.0
VAREJO_05,2025-05-15,LOJA_03,PROD_05,higiene,,0,131,36,17.8,1004.4
VAREJO_05,2025-07-09,LOJA_04,PROD_07,limpeza,42.35,0,152,32,19.7,1355.2
VAREJO_05,2025-09-02,LOJA_01,PROD_08,limpeza,55.45,0,124,36,22.9,1996.2
VAREJO_05,2025-07-29,LOJA_04,PROD_06,higiene,35.17,0,140,56,16.4,1969.52
VAREJO_05,2025-07-14,LOJA_01,PROD_05,higiene,27.62,0,167,30,19.2,828.6
VAREJO_05,2025-02-12,LOJA_02,PROD_01,,12.83,0,125,36,27.4,461.88
VAREJO_05,2025-07-18,LOJA_01,PROD_07,limpeza,40.9,0,124,16,,654.4
VAREJO_05,2025-09-10,LOJA_04,PROD_09,utilidades,19.04,1,167,61,23.6,1161.44
VAREJO_05,2025-08-25,LOJA_03,PROD_04,bebidas,11.75,0,112,42,24.9,
VAREJO_05,2025-10-06,LOJA_02,PROD_02,alimentos,17.4,0,104,49,23.4,852.6
VAREJO_05,2025-08-19,LOJA_02,PROD_09,utilidades,20.77,0,108,38,19.8,789.26
VAREJO_05,10/01/2025,LOJA_03,PROD_02,alimentos,18.52,0,95,49,27.5,907.48
VAREJO_05,2025-12-12,LOJA_04,PROD_03,bebidas,7.06,0,152,48,28.1,338.88
VAREJO_05,2025-06-25,LOJA_02,PROD_07,,35.94,1,150,32,19.5,1150.08
VAREJO_05,2025-09-25,LOJA_02,PROD_02,alimentos,17.95,0,128,50,,897.5
VAREJO_05,2025-02-24,LOJA_02,PROD_04,bebidas,10.4,0,97,35,23.4,364.0
VAREJO_05,2025-11-26,LOJA_01,PROD_09, UTILIDADES ,18.7,1,115,48,29.8,897.6
VAREJO_05,2025-08-22,LOJA_02,PROD_09,utilidades,20.2,1,93,57,19.8,1151.4
VAREJO_05,2025-06-08,LOJA_03,PROD_07,limpeza,35.4,1,113,35,14.5,1239.0
VAREJO_05,2025-10-08,LOJA_01,PROD_01,alimentos,10.3,1,176,51,29.2,525.3
VAREJO_05,2025-12-22,LOJA_01,PROD_02,alimentos,18.14,0,115,37,27.3,671.18
VAREJO_05,2025-04-30,LOJA_01,PROD_10,utilidades,30.24,0,114,29,24.2,876.96
VAREJO_05,2025-12-31,LOJA_04,PROD_01,alimentos,12.06,0,126,48,32.0,578.88
VAREJO_05,2025-05-21,LOJA_02,PROD_09,,22.26,0,149,24,19.6,534.24
VAREJO_05,2025-07-23,LOJA_02,PROD_10,utilidades,26.51,1,123,58,16.8,1537.58
VAREJO_05,2025-02-07,LOJA_02,PROD_08,limpeza,46.96,1,150,55,27.1,2582.8
VAREJO_05,2025-07-30,LOJA_03,PROD_06,higiene,29.77,1,104,54,16.7,
VAREJO_05,2025-02-20,LOJA_03,PROD_07,limpeza,42.65,0,113,39,30.9,1663.35
VAREJO_05,2025-05-15,LOJA_02,PROD_03,bebidas,6.11,0,165,26,,158.86
VAREJO_05,2025-02-04,LOJA_04,PROD_09,utilidades,22.83,0,142,50,27.2,1141.5
VAREJO_05,2025-09-26,LOJA_01,PROD_04,bebidas,,0,113,45,25.1,514.8
VAREJO_05,2025-07-02,LOJA_01,PROD_09,utilidades,19.92,1,116,42,17.6,836.64
VAREJO_05,2025-11-19,LOJA_02,PROD_03,bebidas,6.49,0,177,41,26.7,266.09
VAREJO_05,2025-04-07,LOJA_04,PROD_10,utilidades,26.42,1,168,55,21.9,1453.1
VAREJO_05,2025-11-18,LOJA_02,PROD_02,alimentos,16.46,1,112,64,31.3,1053.44
VAREJO_05,2025-11-30,LOJA_02,PROD_10,utilidades,30.3,0,179,45,27.9,1363.5
VAREJO_05,2025-07-31,LOJA_04,PROD_04,bebidas,10.48,0,105,40,20.9,419.2
VAREJO_05,2025-11-04,LOJA_01,PROD_05,higiene,24.43,1,90,45,26.5,1099.35
VAREJO_05,2025-07-10,LOJA_03,PROD_04,bebidas,11.07,,95,41,19.6,453.87
VAREJO_05,2025-08-24,LOJA_04,PROD_04,,11.07,0,102,52,22.3,575.64
VAREJO_05,2025-07-30,LOJA_04,PROD_07,limpeza,36.68,,108,54,20.6,1980.72
VAREJO_05,2025-10-21,LOJA_04,PROD_01,alimentos,12.15,,108,57,24.9,692.55
VAREJO_05,2025-05-25,LOJA_02,PROD_03,,7.37,0,179,26,15.7,191.62
VAREJO_05,2025-10-20,LOJA_02,PROD_02,alimentos,15.0,1,108,64,23.4,960.0
VAREJO_05,2025-01-17,LOJA_02,PROD_03,bebidas,5.58,nao,109,38,28.2,212.04
VAREJO_05,2025-09-12,LOJA_02,PROD_04,bebidas,9.39,1,117,51,20.7,478.89
VAREJO_05,2025-01-10,LOJA_01,PROD_10,utilidades,26.22,1,94,53,29.4,1389.66
VAREJO_05,2025-12-27,LOJA_04,PROD_04,,,0,94,58,27.9,643.8
VAREJO_05,2025-03-20,LOJA_02,PROD_05,higiene,27.67,0,115,35,24.9,968.45
VAREJO_05,2025-01-24,LOJA_02,PROD_09,utilidades,21.82,0,156,43,31.7,938.26
VAREJO_05,2025-10-16,LOJA_03,PROD_10,utilidades,,,104,51,,1548.87
VAREJO_05,2025-11-11,LOJA_04,PROD_07,limpeza,42.57,0,173,45,27.2,1915.65
VAREJO_05,2025-08-15,LOJA_03,PROD_02,,17.13,0,171,42,20.9,719.46
VAREJO_05,2025-08-31,LOJA_03,PROD_01,alimentos,12.53,0,162,46,21.1,576.38
VAREJO_05,2025-11-23,LOJA_02,PROD_01,alimentos,12.66,0,140,47,26.9,595.02
VAREJO_05,2025-12-31,LOJA_04,PROD_10,,30.5,0,133,58,25.6,1769.0
VAREJO_05,2025-08-20,LOJA_02,PROD_09,utilidades,18.4,1,109,50,18.8,920.0
VAREJO_05,2025-06-03,LOJA_01,PROD_04,bebidas,10.63,nao,117,29,19.1,308.27
VAREJO_05,2025-12-20,LOJA_02,PROD_06,higiene,30.22,1,93,59,30.0,1782.98
VAREJO_05,2025-07-29,LOJA_03,PROD_05,higiene,28.71,0,177,34,,976.14
VAREJO_05,2025-08-23,LOJA_01,PROD_09,utilidades,23.18,0,139,37,20.0,857.66
VAREJO_05,02/06/2025,LOJA_03,PROD_07,limpeza,41.54,0,132,21,17.6,872.34
VAREJO_05,2025-05-31,LOJA_03,PROD_08,limpeza,55.09,0,143,37,19.9,2038.33
VAREJO_05,2025-06-08,LOJA_03,PROD_08,limpeza,54.48,0,151,40,17.6,2179.2
VAREJO_05,2025-05-17,LOJA_03,PROD_04,bebidas,11.81,0,133,37,19.5,436.97
VAREJO_05,2025-09-10,LOJA_04,PROD_02,alimentos,17.58,0,,57,20.4,1002.06
VAREJO_05,2025-10-27,LOJA_02,PROD_04,bebidas,10.45,0,101,43,27.7,449.35
VAREJO_05,2025-01-04,LOJA_04,PROD_03,bebidas,7.24,0,97,56,30.3,405.44
VAREJO_05,2025-06-10,LOJA_01,PROD_03,bebidas,5.08,1,173,34,16.0,172.72
VAREJO_05,2025-05-02,LOJA_04,PROD_09,utilidades,23.07,0,111,38,19.5,876.66
VAREJO_05,2025-10-20,LOJA_03,PROD_06,higiene,34.87,0,164,53,26.8,1848.11
VAREJO_05,2025-08-27,LOJA_01,PROD_05,higiene,28.26,0,,32,17.5,904.32
VAREJO_05,2025-08-15,LOJA_04,PROD_05,higiene,23.94,1,140,65,20.6,1556.1
VAREJO_05,2025-05-15,LOJA_01,PROD_10, UTILIDADES ,30.83,0,97,23,21.8,709.09
VAREJO_05,2025-02-20,LOJA_01,PROD_04,bebidas,8.83,1,97,47,30.6,415.01
VAREJO_05,2025-07-30,LOJA_01,PROD_10,utilidades,,,166,51,21.7,1334.67
VAREJO_05,2025-07-04,LOJA_02,PROD_08,limpeza,,0,100,26,18.4,1431.04
VAREJO_05,2025-06-26,LOJA_01,PROD_05,,"24,84",1,132,36,19.6,894.24
VAREJO_05,2025-02-17,LOJA_03,PROD_03,bebidas,5.47,1,163,44,28.7,240.68
VAREJO_05,2025-09-04,LOJA_03,PROD_07,limpeza,41.78,0,146,36,18.9,1504.08
VAREJO_05,2025-11-20,LOJA_02,PROD_05,higiene,28.28,0,170,34,29.1,961.52
VAREJO_05,2025-10-12,LOJA_02,PROD_02,alimentos,14.76,1,91,71,25.5,1047.96
VAREJO_05,2025-10-28,LOJA_03,PROD_05,higiene,23.9,1,169,56,23.5,1338.4
VAREJO_05,2025-02-05,LOJA_03,PROD_04,bebidas,,nao,119,48,29.8,572.64
VAREJO_05,2025-01-13,LOJA_01,PROD_02,alimentos,18.0,0,122,49,,882.0
VAREJO_05,2025-08-03,LOJA_01,PROD_01,alimentos,12.34,0,130,36,19.8,444.24
VAREJO_05,2025-06-25,LOJA_03,PROD_09, UTILIDADES ,22.38,0,140,46,19.5,
VAREJO_05,2025-07-07,LOJA_03,PROD_08,limpeza,54.52,0,177,41,16.5,2235.32
VAREJO_05,2025-06-19,LOJA_01,PROD_06,higiene,30.07,1,112,39,17.9,1172.73
VAREJO_05,2025-12-31,LOJA_01,PROD_10,utilidades,29.26,0,98,38,29.2,1111.88
VAREJO_05,2025-05-07,LOJA_01,PROD_10,utilidades,30.43,0,123,34,19.2,1034.62
VAREJO_05,2025-04-20,LOJA_04,PROD_04,bebidas,11.84,0,101,42,23.8,497.28
VAREJO_05,2025-06-09,LOJA_03,PROD_07,limpeza,42.98,0,174,29,,
VAREJO_05,2025-04-30,LOJA_03,PROD_07,limpeza,42.53,0,152,24,22.5,1020.72
VAREJO_05,2025-10-10,LOJA_02,PROD_03,bebidas,7.38,0,139,39,24.5,287.82
VAREJO_05,2025-02-25,LOJA_02,PROD_08,limpeza,46.77,1,104,50,,2338.5
VAREJO_05,2025-05-26,LOJA_01,PROD_10,utilidades,29.69,0,91,28,18.7,831.32
VAREJO_05,2025-03-22,LOJA_04,PROD_02,alimentos,18.01,0,105,57,28.0,1026.57
VAREJO_05,2025-02-22,LOJA_02,PROD_02,alimentos,17.32,0,90,45,27.2,779.4
VAREJO_05,2025-10-07,LOJA_04,PROD_07,limpeza,42.58,0,171,52,26.4,2214.16
VAREJO_05,2025-01-19,LOJA_02,PROD_01,alimentos,12.13,0,147,53,31.8,642.89
VAREJO_05,2025-05-06,LOJA_02,PROD_03,bebidas,5.7,,132,22,21.8,125.4
VAREJO_05,2025-10-30,LOJA_03,PROD_09,utilidades,,0,,44,26.0,963.16
VAREJO_05,2025-05-20,LOJA_02,PROD_01,alimentos,11.27,0,171,26,18.3,293.02
VAREJO_05,2025-02-21,LOJA_04,PROD_09,utilidades,23.19,0,128,41,26.9,950.79
VAREJO_05,2025-05-30,LOJA_02,PROD_10,utilidades,29.88,,109,29,17.9,866.52
VAREJO_05,2025-07-05,LOJA_04,PROD_07,limpeza,43.58,0,140,43,18.0,1873.94
VAREJO_05,2025-09-24,LOJA_02,PROD_09,utilidades,18.83,1,164,54,22.4,1016.82
VAREJO_05,2025-08-01,LOJA_03,PROD_05,higiene,24.36,1,124,55,17.5,1339.8
VAREJO_05,2025-08-07,LOJA_04,PROD_08,limpeza,,1,163,61,20.3,2894.45
VAREJO_05,2025-02-21,LOJA_04,PROD_10,utilidades,30.44,0,126,54,29.0,1643.76
VAREJO_05,2025-11-08,LOJA_04,PROD_03,bebidas,6.39,1,91,60,26.6,383.4
VAREJO_05,2025-09-25,LOJA_03,PROD_06,,35.19,,106,42,23.0,1477.98
VAREJO_05,2025-12-11,LOJA_02,PROD_09,utilidades,22.28,,146,44,28.9,980.32
VAREJO_05,2025-01-17,LOJA_03,PROD_02,alimentos,17.66,0,90,61,29.1,1077.26
VAREJO_05,2025-06-14,LOJA_01,PROD_08,limpeza,47.82,1,116,45,17.0,2151.9
VAREJO_05,2025-06-12,LOJA_02,PROD_04,bebidas,10.36,1,145,40,17.3,414.4
VAREJO_05,2025-09-14,LOJA_03,PROD_04,bebidas,10.57,0,98,57,24.4,602.49
VAREJO_05,2025-04-06,LOJA_03,PROD_03,bebidas,7.12,0,117,45,26.6,320.4
VAREJO_05,2025-04-26,LOJA_01,PROD_03,bebidas,6.67,0,109,25,21.3,166.75
VAREJO_05,2025-05-26,LOJA_02,PROD_10,utilidades,29.33,0,,25,16.7,733.25
VAREJO_05,2025-07-18,LOJA_01,PROD_10,utilidades,29.77,0,107,30,17.3,893.1
VAREJO_05,2025-02-21,LOJA_04,PROD_04,bebidas,9.56,1,140,57,30.2,544.92
VAREJO_05,2025-08-04,LOJA_01,PROD_10,utilidades,29.37,0,173,37,17.5,1086.69
VAREJO_05,2025-10-19,LOJA_02,PROD_02,alimentos,17.96,,134,45,,808.2
VAREJO_05,2025-12-28,LOJA_03,PROD_05,higiene,23.14,1,153,54,30.3,1249.56
VAREJO_05,2025-03-29,LOJA_01,PROD_02,alimentos,17.7,0,177,24,21.0,424.8
VAREJO_05,2025-06-23,LOJA_03,PROD_10,utilidades,30.42,0,136,39,15.5,1186.38
VAREJO_05,2025-08-08,LOJA_03,PROD_02,alimentos,15.05,sim,140,57,18.0,
VAREJO_05,2025-11-16,LOJA_02,PROD_02,alimentos,14.99,,162,66,28.0,
VAREJO_05,2025-09-25,LOJA_03,PROD_01,alimentos,10.01,1,117,61,22.7,610.61
VAREJO_05,2025-12-31,LOJA_03,PROD_05,higiene,29.15,0,150,45,29.9,1311.75
VAREJO_05,2025-12-31,LOJA_02,PROD_02,alimentos,16.81,0,134,50,,840.5
VAREJO_05,2025-06-26,LOJA_02,PROD_10,utilidades,29.66,,161,30,17.5,889.8
VAREJO_05,2025-10-23,LOJA_04,PROD_02,alimentos,18.54,0,115,57,25.4,1056.78
VAREJO_05,2025-06-05,LOJA_02,PROD_10,utilidades,25.99,1,112,48,17.8,1247.52
VAREJO_05,2025-08-10,LOJA_04,PROD_10,utilidades,30.84,0,126,59,23.6,
VAREJO_05,2025-07-13,LOJA_04,PROD_05,higiene,29.13,0,126,50,20.1,1456.5
VAREJO_05,2025-07-24,LOJA_02,PROD_03,bebidas,8.31,0,111,34,19.3,282.54
VAREJO_05,2025-09-30,LOJA_04,PROD_09,utilidades,21.19,0,134,58,25.0,1229.02
VAREJO_05,2025-12-03,LOJA_01,PROD_03,bebidas,5.98,0,98,30,29.9,179.4
VAREJO_05,2025-08-04,LOJA_04,PROD_05,higiene,27.58,0,175,45,17.0,1241.1
VAREJO_05,2025-09-19,LOJA_03,PROD_04,bebidas,10.47,0,127,49,20.2,513.03
VAREJO_05,2025-01-20,LOJA_04,PROD_09,utilidades,22.21,0,125,47,32.0,1043.87
VAREJO_05,2025-02-24,LOJA_04,PROD_09,utilidades,21.67,0,126,50,28.0,1083.5
VAREJO_05,2025-04-25,LOJA_01,PROD_08,limpeza,45.97,1,108,40,20.1,1838.8
VAREJO_05,2025-04-27,LOJA_02,PROD_04,bebidas,10.04,0,113,39,22.4,391.56
VAREJO_05,2025-12-23,LOJA_01,PROD_04,bebidas,9.87,1,118,48,28.6,473.76
VAREJO_05,23/11/2025,LOJA_04,PROD_08,limpeza,47.52,1,108,70,29.4,3326.4
VAREJO_05,2025-06-29,LOJA_04,PROD_09,utilidades,21.55,0,137,50,16.3,1077.5
VAREJO_05,2025-11-25,LOJA_04,PROD_08,,55.89,0,174,46,32.2,2570.94
VAREJO_05,2025-12-26,LOJA_01,PROD_05,higiene,27.85,0,129,28,27.9,779.8
VAREJO_05,2025-05-24,LOJA_04,PROD_03,bebidas,5.91,0,148,41,19.4,242.31
VAREJO_05,2025-04-30,LOJA_03,PROD_08,limpeza,55.35,,97,28,22.8,1549.8
VAREJO_05,2025-09-16,LOJA_01,PROD_05,higiene,,1,,52,21.7,1228.76
VAREJO_05,2025-03-18,LOJA_04,PROD_04,bebidas,11.35,0,120,50,23.0,567.5
VAREJO_05,2025-11-01,LOJA_04,PROD_07,limpeza,42.22,0,143,57,26.7,
VAREJO_05,2025-06-10,LOJA_03,PROD_03,bebidas,6.96,0,123,28,17.4,194.88
VAREJO_05,2025-03-12,LOJA_04,PROD_04,,9.92,0,172,48,29.3,
VAREJO_05,2025-09-07,LOJA_02,PROD_10,,29.0,0,118,48,24.7,
VAREJO_05,2025-11-08,LOJA_03,PROD_09,utilidades,22.72,0,175,52,30.7,
VAREJO_05,2025-05-08,LOJA_04,PROD_10,,,0,164,44,19.5,1321.76
VAREJO_05,2025-08-16,LOJA_02,PROD_05,higiene,23.66,1,128,57,19.8,1348.62
VAREJO_05,2025-12-08,LOJA_02,PROD_01,alimentos,12.08,0,139,40,29.8,483.2
VAREJO_05,2025-09-26,LOJA_02,PROD_09,utilidades,22.51,0,127,38,24.8,855.38
VAREJO_05,2025-12-22,LOJA_03,PROD_10,utilidades,30.3,0,160,49,31.8,1484.7
VAREJO_05,2025-02-19,LOJA_03,PROD_05,higiene,26.94,0,97,39,31.8,1050.66
VAREJO_05,2025-02-28,LOJA_04,PROD_05,higiene,27.95,0,174,48,26.7,1341.6
VAREJO_05,2025-11-17,LOJA_02,PROD_08,limpeza,54.23,0,171,41,27.7,2223.43
VAREJO_05,21/05/2025,LOJA_03,PROD_09,utilidades,22.44,0,158,35,20.0,785.4
VAREJO_05,2025-09-18,LOJA_02,PROD_04,bebidas,11.04,0,168,51,23.3,563.04
VAREJO_05,2025-09-02,LOJA_02,PROD_02,,18.66,0,112,38,20.3,709.08
VAREJO_05,2025-01-26,LOJA_02,PROD_03,bebidas,6.16,0,130,42,31.0,258.72
VAREJO_05,2025-03-20,LOJA_03,PROD_06,higiene,30.3,1,125,52,23.1,1575.6
VAREJO_05,2025-09-26,LOJA_03,PROD_03,bebidas,8.05,0,127,43,22.9,346.15
VAREJO_05,2025-03-31,LOJA_04,PROD_03,bebidas,6.26,1,100,52,24.5,325.52
VAREJO_05,2025-03-04,LOJA_02,PROD_05,higiene,28.19,0,115,32,24.5,902.08
VAREJO_05,2025-02-12,LOJA_03,PROD_05,higiene,28.68,0,132,40,27.5,1147.2
VAREJO_05,2025-05-17,LOJA_01,PROD_01,alimentos,10.83,1,121,33,18.2,357.39
VAREJO_05,2025-06-23,LOJA_01,PROD_10,utilidades,29.33,0,166,33,19.9,967.89
VAREJO_05,2025-02-27,LOJA_02,PROD_02,alimentos,18.65,0,119,45,29.7,839.25
VAREJO_05,2025-01-23,LOJA_01,PROD_07,limpeza,42.54,0,130,25,28.2,1063.5
VAREJO_05,2025-11-30,LOJA_03,PROD_02,alimentos,17.4,0,131,57,28.8,991.8
VAREJO_05,2025-08-31,LOJA_02,PROD_10,utilidades,25.08,,135,65,20.3,1630.2
VAREJO_05,2025-06-22,LOJA_02,PROD_08,limpeza,54.48,0,169,37,20.5,2015.76
VAREJO_05,2025-11-24,LOJA_04,PROD_08,limpeza,55.07,0,170,49,31.6,2698.43
VAREJO_05,2025-02-12,LOJA_02,PROD_10,utilidades,30.11,0,167,43,27.7,1294.73
VAREJO_05,2025-07-31,LOJA_02,PROD_07,limpeza,42.41,0,117,29,19.0,1229.89
VAREJO_05,2025-05-14,LOJA_02,PROD_02,alimentos,17.58,0,98,22,,386.76
VAREJO_05,2025-11-17,LOJA_03,PROD_06,higiene,36.14,0,,53,30.1,1915.42
VAREJO_05,2025-08-19,LOJA_03,PROD_01,,11.52,0,124,45,21.6,518.4
VAREJO_05,2025-08-19,LOJA_01,PROD_08,limpeza,47.63,1,122,49,,2333.87
VAREJO_05,2025-01-30,LOJA_04,PROD_07,limpeza,36.35,1,115,53,23.8,1926.55
VAREJO_05,2025-03-14,LOJA_04,PROD_03,bebidas,6.42,0,117,36,24.8,231.12
VAREJO_05,2025-03-18,LOJA_04,PROD_05,higiene,29.05,0,148,34,26.4,987.7
VAREJO_05,2025-08-25,LOJA_04,PROD_10,utilidades,30.54,0,133,51,22.4,1557.54
VAREJO_05,2025-10-15,LOJA_01,PROD_02,alimentos,16.67,1,113,65,25.9,1083.55
VAREJO_05,2025-11-15,LOJA_02,PROD_01,alimentos,12.24,0,90,50,28.6,612.0
VAREJO_05,2025-02-26,LOJA_01,PROD_09,utilidades,22.42,0,111,34,29.8,762.28
VAREJO_05,2025-06-26,LOJA_04,PROD_08,limpeza,53.64,0,145,45,18.9,2413.8
VAREJO_05,2025-03-24,LOJA_04,PROD_10,utilidades,31.09,0,98,47,26.6,1461.23
VAREJO_05,2025-01-14,LOJA_03,PROD_02,alimentos,17.2,0,155,53,30.5,911.6
VAREJO_05,2025-05-02,LOJA_04,PROD_01,alimentos,12.28,0,128,37,21.5,454.36
VAREJO_05,2025-11-02,LOJA_04,PROD_02,,16.29,1,173,77,26.0,1254.33
VAREJO_05,2025-07-08,LOJA_02,PROD_05,higiene,27.97,0,,33,16.7,
VAREJO_05,2025-09-22,LOJA_01,PROD_04,bebidas,9.22,1,127,47,22.2,433.34
VAREJO_05,2025-09-16,LOJA_04,PROD_03,bebidas,6.68,1,129,55,24.1,367.4
VAREJO_05,2025-11-25,LOJA_03,PROD_07,limpeza,41.73,0,150,43,28.6,1794.39
VAREJO_05,2025-08-09,LOJA_04,PROD_06,higiene,29.77,1,169,67,20.0,1994.59
VAREJO_05,2025-09-07,LOJA_03,PROD_10,,29.55,0,160,57,19.9,1684.35
VAREJO_05,2025-12-17,LOJA_04,PROD_02,alimentos,18.21,0,106,52,29.5,946.92
VAREJO_05,2025-05-23,LOJA_03,PROD_06,higiene,35.68,0,136,37,20.2,1320.16
VAREJO_05,2025-07-09,LOJA_01,PROD_08,limpeza,48.29,1,159,43,13.6,2076.47
VAREJO_05,2025-06-22,LOJA_04,PROD_05,higiene,23.53,1,128,53,18.5,
VAREJO_05,2025-12-07,LOJA_03,PROD_04,bebidas,9.12,1,91,61,31.9,
VAREJO_05,2025-02-13,LOJA_04,PROD_09,utilidades,19.21,1,111,55,29.7,1056.55
VAREJO_05,2025-01-17,LOJA_04,PROD_04,bebidas,11.0,0,125,50,29.0,550.0
VAREJO_05,2025-09-10,LOJA_02,PROD_03,bebidas,6.74,0,156,35,21.9,235.9
VAREJO_05,2025-11-04,LOJA_02,PROD_09,utilidades,22.27,0,166,39,24.6,868.53
VAREJO_05,2025-05-25,LOJA_03,PROD_09,utilidades,,1,112,51,17.0,986.34
VAREJO_05,2025-08-12,LOJA_03,PROD_08, LIMPEZA ,55.48,0,93,44,22.2,2441.12
VAREJO_05,2025-05-21,LOJA_01,PROD_09,utilidades,22.37,0,111,26,21.1,581.62
VAREJO_05,2025-10-19,LOJA_01,PROD_09,utilidades,21.58,0,177,44,25.6,949.52
VAREJO_05,2025-11-21,LOJA_01,PROD_04,bebidas,11.08,0,163,42,29.3,465.36
VAREJO_05,2025-07-12,LOJA_01,PROD_07,limpeza,42.46,0,130,30,19.5,1273.8
VAREJO_05,2025-10-07,LOJA_01,PROD_02,alimentos,19.7,0,145,38,25.2,748.6
VAREJO_05,2025-01-23,LOJA_04,PROD_03,bebidas,7.23,0,152,43,29.1,310.89
VAREJO_05,2025-04-21,LOJA_04,PROD_03, BEBIDAS ,7.56,0,118,29,,219.24
VAREJO_05,2025-06-11,LOJA_03,PROD_09,,21.94,0,104,36,17.7,789.84
VAREJO_05,2025-09-01,LOJA_04,PROD_02,alimentos,18.42,0,107,51,22.3,939.42
VAREJO_05,06/01/2025,LOJA_04,PROD_10,utilidades,26.04,1,102,69,28.6,1796.76
VAREJO_05,2025-04-14,LOJA_04,PROD_03,bebidas,6.43,0,132,29,24.7,186.47
VAREJO_05,2025-02-21,LOJA_03,PROD_07,limpeza,40.65,,138,31,28.8,1260.15
VAREJO_05,2025-10-28,LOJA_01,PROD_04,bebidas,10.78,0,95,39,21.8,
VAREJO_05,2025-03-13,LOJA_02,PROD_10,utilidades,25.89,1,111,57,24.3,1475.73
VAREJO_05,2025-11-21,LOJA_04,PROD_06,higiene,29.69,1,127,69,28.4,2048.61
VAREJO_05,2025-01-26,LOJA_03,PROD_04,bebidas,11.56,0,118,45,29.7,520.2
VAREJO_05,2025-05-18,LOJA_02,PROD_07,limpeza,36.08,1,161,38,17.4,1371.04
VAREJO_05,2025-05-24,LOJA_02,PROD_01,alimentos,11.57,,172,30,16.2,347.1
VAREJO_05,2025-07-14,LOJA_01,PROD_07,limpeza,42.08,0,111,21,16.0,883.68
VAREJO_05,2025-06-12,LOJA_01,PROD_01,alimentos,12.91,0,162,20,20.0,258.2
VAREJO_05,2025-05-13,LOJA_02,PROD_02,alimentos,19.53,0,163,30,18.1,585.9
VAREJO_05,2025-07-15,LOJA_04,PROD_08,limpeza,,1,92,61,,2859.68
VAREJO_05,2025-11-02,LOJA_01,PROD_10,utilidades,30.06,,133,37,28.4,1112.22
VAREJO_05,2025-02-18,LOJA_04,PROD_02,alimentos,15.07,1,178,71,,1069.97
VAREJO_05,2025-02-11,LOJA_02,PROD_07,limpeza,34.92,1,171,43,31.5,1501.56
VAREJO_05,2025-03-06,LOJA_02,PROD_09, UTILIDADES ,23.09,0,141,35,26.2,808.15
VAREJO_05,2025-02-14,LOJA_03,PROD_05,higiene,27.96,0,134,40,27.5,1118.4
VAREJO_05,2025-04-16,LOJA_04,PROD_03,bebidas,6.96,0,176,34,23.7,236.64
VAREJO_05,2025-05-24,LOJA_01,PROD_03,bebidas,7.0,0,155,24,23.5,168.0
