dataset_id,data,loja,produto,categoria,preco,promocao,estoque,quantidade_vendida,temperatura_prevista,receita_final
VAREJO_05,2024-08-21,LOJA_03,PROD_09,utilidades,19.36,1,110,59,21.5,1142.24
VAREJO_05,2024-07-15,LOJA_02,PROD_03,bebidas,4.65,1,177,46,16.7,213.9
VAREJO_05,2024-11-05,LOJA_03,PROD_04,bebidas,10.2,0,97,46,23.2,469.2
VAREJO_05,2024-03-07,LOJA_02,PROD_01,alimentos,11.13,0,163,33,24.0,367.29
VAREJO_05,2024-06-08,LOJA_01,PROD_07,limpeza,41.3,0,117,31,18.1,1280.3
VAREJO_05,2024-08-10,LOJA_01,PROD_01,alimentos,10.81,,139,34,20.6,367.54
VAREJO_05,2024-06-01,LOJA_04,PROD_07,limpeza,41.34,0,175,38,18.4,1570.92
VAREJO_05,2024-02-06,LOJA_04,PROD_02,alimentos,18.84,0,113,56,27.7,1055.04
VAREJO_05,2024-03-22,LOJA_02,PROD_06,higiene,35.33,0,90,31,25.9,1095.23
VAREJO_05,2024-04-06,LOJA_01,PROD_10,utilidades,25.55,1,123,54,23.5,1379.7
VAREJO_05,2024-05-27,LOJA_04,PROD_10,utilidades,30.74,0,163,43,19.7,1321.82
VAREJO_05,2024-11-05,LOJA_03,PROD_06,higiene,,0,165,49,30.4,
VAREJO_05,2024-05-05,LOJA_03,PROD_09,utilidades,22.94,0,91,43,18.2,986.42
VAREJO_05,2024-11-12,LOJA_04,PROD_05,higiene,24.15,1,150,63,27.5,1521.45
VAREJO_05,2024-04-21,LOJA_03,PROD_06,higiene,35.27,0,172,47,,1657.69
VAREJO_05,2024-02-27,LOJA_01,PROD_04,bebidas,11.07,0,101,38,30.0,420.66
VAREJO_05,2024-04-27,LOJA_04,PROD_08,limpeza,56.17,0,140,44,21.5,2471.48
VAREJO_05,2024-05-13,LOJA_04,PROD_04,bebidas,10.47,0,145,36,20.5,376.92
VAREJO_05,2024-07-01,LOJA_04,PROD_05,higiene,,0,177,40,17.2,1080.8
VAREJO_05,2024-10-16,LOJA_02,PROD_01,alimentos,11.81,0,128,44,27.2,519.64
VAREJO_05,2024-08-23,LOJA_04,PROD_07,limpeza,42.63,0,129,44,22.3,1875.72
VAREJO_05,2024-11-17,LOJA_01,PROD_03,bebidas,6.63,0,145,37,26.3,245.31
VAREJO_05,2024-05-22,LOJA_03,PROD_04,bebidas,11.33,0,107,35,17.3,396.55
VAREJO_05,2024-04-16,LOJA_03,PROD_07,limpeza,,0,162,20,23.1,865.6
VAREJO_05,2024-06-18,LOJA_02,PROD_06,,35.79,0,99,33,19.6,1181.07
VAREJO_05,2024-10-19,LOJA_03,PROD_07,,41.21,0,137,50,22.1,2060.5
VAREJO_05,2024-04-27,LOJA_04,PROD_10,utilidades,30.41,0,,56,21.1,1702.96
VAREJO_05,2024-03-18,LOJA_03,PROD_08,limpeza,,1,155,48,22.1,2233.92
VAREJO_05,2024-04-04,LOJA_01,PROD_10,utilidades,24.87,1,130,46,22.8,1144.02
VAREJO_05,2024-09-09,LOJA_01,PROD_07,limpeza,42.23,0,130,28,26.6,1182.44
VAREJO_05,2024-04-19,LOJA_01,PROD_09,utilidades,22.01,0,136,20,20.0,440.2
VAREJO_05,2024-02-07,LOJA_01,PROD_05,higiene,27.7,0,103,32,27.1,886.4
VAREJO_05,2024-08-17,LOJA_02,PROD_08,,46.51,1,117,63,16.9,2930.13
VAREJO_05,2024-10-02,LOJA_02,PROD_07,limpeza,43.08,0,142,37,23.6,1593.96
VAREJO_05,2024-05-27,LOJA_03,PROD_01,alimentos,,0,168,29,18.1,341.91
VAREJO_05,2024-03-08,LOJA_02,PROD_05,higiene,28.2,0,123,38,26.6,1071.6
VAREJO_05,2024-04-06,LOJA_03,PROD_06,higiene,30.28,1,158,62,21.9,1877.36
VAREJO_05,2024-06-20,LOJA_04,PROD_04,bebidas,10.03,0,161,37,16.8,371.11
VAREJO_05,2024-07-28,LOJA_01,PROD_02,alimentos,15.5,1,107,55,24.3,852.5
VAREJO_05,2024-03-31,LOJA_04,PROD_08,limpeza,54.3,0,165,45,21.0,2443.5
VAREJO_05,2024-08-18,LOJA_01,PROD_08,limpeza,55.37,0,158,36,20.8,1993.32
VAREJO_05,29/02/2024,LOJA_03,PROD_02,alimentos,15.43,1,178,52,28.5,802.36
VAREJO_05,2024-11-18,LOJA_01,PROD_02,,19.24,0,177,37,25.5,711.88
VAREJO_05,2024-01-02,LOJA_03,PROD_08,limpeza,54.73,0,90,46,28.9,2517.58
VAREJO_05,2024-03-20,LOJA_02,PROD_04,bebidas,11.66,0,94,37,25.5,431.42
VAREJO_05,2024-03-24,LOJA_03,PROD_10,utilidades,29.83,0,113,49,26.9,1461.67
VAREJO_05,2024-06-29,LOJA_02,PROD_07,limpeza,35.13,1,160,41,17.5,1440.33
VAREJO_05,2024-12-18,LOJA_04,PROD_04,bebidas,10.76,0,175,44,31.3,473.44
VAREJO_05,2024-07-08,LOJA_01,PROD_03,bebidas,7.57,0,151,24,19.4,181.68
VAREJO_05,2024-06-20,LOJA_03,PROD_07,limpeza,42.64,0,147,33,17.3,1407.12
VAREJO_05,2024-05-21,LOJA_03,PROD_01,alimentos,12.0,0,176,28,16.8,336.0
VAREJO_05,2024-11-06,LOJA_04,PROD_10,utilidades,29.79,0,147,58,28.9,1727.82
VAREJO_05,2024-03-04,LOJA_04,PROD_02,alimentos,17.18,1,112,70,28.5,1202.6
VAREJO_05,2024-12-11,LOJA_03,PROD_06,higiene,35.56,0,139,47,29.8,1671.32
VAREJO_05,2024-06-23,LOJA_03,PROD_04,bebidas,9.69,1,98,52,20.8,
VAREJO_05,2024-10-24,LOJA_02,PROD_10,utilidades,24.71,,105,65,25.8,1606.15
VAREJO_05,2024-11-12,LOJA_01,PROD_01,alimentos,12.06,0,122,37,27.7,446.22
VAREJO_05,2024-01-07,LOJA_03,PROD_08,limpeza,54.15,0,106,59,30.9,3194.85
VAREJO_05,2024-11-15,LOJA_04,PROD_07,limpeza,43.05,0,140,42,31.4,1808.1
VAREJO_05,2024-10-29,LOJA_01,PROD_09,utilidades,18.93,1,140,57,26.3,1079.01
VAREJO_05,2024-06-17,LOJA_03,PROD_03,bebidas,7.07,0,125,33,17.7,233.31
VAREJO_05,2024-03-25,LOJA_01,PROD_05,higiene,27.81,0,162,19,24.6,528.39
VAREJO_05,2024-08-15,LOJA_02,PROD_02,alimentos,18.68,0,123,40,19.1,747.2
VAREJO_05,2024-08-01,LOJA_03,PROD_06,higiene,34.45,0,94,47,20.0,1619.15
VAREJO_05,2024-01-13,LOJA_01,PROD_01,alimentos,12.45,0,115,46,31.7,572.7
VAREJO_05,2024-08-21,LOJA_03,PROD_08,limpeza,46.99,1,147,65,20.1,3054.35
VAREJO_05,2024-08-27,LOJA_02,PROD_03, BEBIDAS ,4.92,1,175,43,19.0,
VAREJO_05,2024-02-05,LOJA_02,PROD_03,,7.42,0,128,44,27.9,326.48
VAREJO_05,2024-09-26,LOJA_02,PROD_02,alimentos,15.8,1,121,65,21.7,
VAREJO_05,2024-01-21,LOJA_04,PROD_02,alimentos,,1,141,81,31.5,1253.07
VAREJO_05,2024-07-08,LOJA_02,PROD_05,higiene,28.76,0,172,37,18.9,1064.12
VAREJO_05,2024-09-21,LOJA_03,PROD_04,bebidas,9.75,0,121,55,22.9,536.25
VAREJO_05,2024-02-01,LOJA_03,PROD_03,bebidas,5.29,1,115,53,28.4,280.37
VAREJO_05,2024-04-21,LOJA_02,PROD_03,bebidas,5.27,1,101,38,24.2,200.26
VAREJO_05,2024-01-20,LOJA_02,PROD_04,bebidas,10.65,0,,44,29.4,468.6
VAREJO_05,2024-10-12,LOJA_03,PROD_02,alimentos,17.95,,125,55,21.9,987.25
VAREJO_05,2024-01-13,LOJA_04,PROD_03,bebidas,7.45,,132,49,28.9,365.05
VAREJO_05,2024-01-07,LOJA_04,PROD_04,bebidas,-99.00,1,161,80,29.0,800.8
VAREJO_05,2024-03-19,LOJA_04,PROD_07,limpeza,41.86,0,,36,26.5,1506.96
VAREJO_05,2024-09-26,LOJA_04,PROD_08,limpeza,46.85,1,95,69,21.9,3232.65
VAREJO_05,2024-08-06,LOJA_04,PROD_08,limpeza,48.19,1,170,69,19.6,
VAREJO_05,2024-07-17,LOJA_03,PROD_03,,7.19,0,170,33,20.1,
VAREJO_05,2024-09-04,LOJA_04,PROD_02,alimentos,18.15,0,93,51,22.0,925.65
VAREJO_05,2024-10-12,LOJA_01,PROD_03,bebidas,6.47,1,134,49,27.6,317.03
VAREJO_05,2024-05-18,LOJA_02,PROD_08,limpeza,54.24,0,162,37,21.1,2006.88
VAREJO_05,2024-01-09,LOJA_01,PROD_07,limpeza,,1,104,49,31.5,1783.11
VAREJO_05,2024-05-04,LOJA_04,PROD_05,higiene,28.96,0,164,34,22.2,984.64
VAREJO_05,2024-01-15,LOJA_02,PROD_05,higiene,23.55,1,137,55,25.4,1295.25
VAREJO_05,2024-02-05,LOJA_03,PROD_10,utilidades,30.1,,149,46,,1384.6
VAREJO_05,2024-05-12,LOJA_01,PROD_01,alimentos,12.88,0,169,25,20.9,322.0
VAREJO_05,2024-09-25,LOJA_03,PROD_07,limpeza,41.37,0,154,36,23.1,1489.32
VAREJO_05,31/08/2024,LOJA_04,PROD_05,higiene,27.8,0,165,48,21.6,1334.4
VAREJO_05,2024-12-04,LOJA_01,PROD_05,,27.91,0,158,41,31.1,1144.31
VAREJO_05,2024-09-14,LOJA_04,PROD_09,utilidades,22.22,0,156,59,,1310.98
VAREJO_05,2024-06-25,LOJA_02,PROD_07,limpeza,37.05,1,97,41,17.4,1519.05
VAREJO_05,2024-04-14,LOJA_03,PROD_04,bebidas,11.63,0,141,44,24.3,511.72
VAREJO_05,2024-11-25,LOJA_01,PROD_02,alimentos,17.77,0,168,40,29.5,710.8
VAREJO_05,2024-11-26,LOJA_02,PROD_06,higiene,35.33,,112,42,31.1,
VAREJO_05,2024-09-13,LOJA_03,PROD_09,utilidades,21.41,0,93,48,22.5,1027.68
VAREJO_05,2024-10-13,LOJA_01,PROD_01,alimentos,12.29,0,138,37,,454.73
VAREJO_05,2024-01-04,LOJA_02,PROD_01,alimentos,10.99,1,107,63,30.4,692.37
VAREJO_05,2024-05-23,LOJA_04,PROD_10,utilidades,29.69,0,170,44,20.8,1306.36
VAREJO_05,2024-01-06,LOJA_01,PROD_07,,42.7,0,104,31,28.5,1323.7
VAREJO_05,2024-06-25,LOJA_03,PROD_02,alimentos,"15,45",1,136,60,19.4,927.0
VAREJO_05,2024-09-22,LOJA_01,PROD_09,utilidades,19.0,1,146,57,22.9,1083.0
VAREJO_05,2024-08-19,LOJA_03,PROD_07,limpeza,42.98,0,115,41,20.4,1762.18
VAREJO_05,2024-05-17,LOJA_01,PROD_10,utilidades,30.38,0,132,32,22.5,972.16
VAREJO_05,2024-07-29,LOJA_04,PROD_01,alimentos,12.01,0,94,38,17.6,456.38
VAREJO_05,2024-03-20,LOJA_04,PROD_07,limpeza,42.32,0,130,36,28.7,1523.52
VAREJO_05,2024-05-02,LOJA_04,PROD_08,limpeza,55.68,0,103,40,22.2,2227.2
VAREJO_05,2024-10-06,LOJA_01,PROD_10,utilidades,30.41,0,110,46,24.6,1398.86
VAREJO_05,2024-03-02,LOJA_04,PROD_09,utilidades,17.9,1,125,63,26.3,1127.7
VAREJO_05,2024-07-13,LOJA_01,PROD_01,alimentos,10.69,0,162,41,18.6,438.29
VAREJO_05,2024-10-12,LOJA_02,PROD_09,utilidades,,0,118,48,23.6,1059.84
VAREJO_05,2024-01-27,LOJA_01,PROD_10,utilidades,29.61,0,129,47,27.1,1391.67
VAREJO_05,2024-03-30,LOJA_01,PROD_09,utilidades,22.73,0,123,31,28.5,704.63
VAREJO_05,2024-12-09,LOJA_02,PROD_02,alimentos,15.71,1,90,63,29.0,989.73
VAREJO_05,2024-08-11,LOJA_01,PROD_08,limpeza,54.68,0,135,43,21.0,2351.24
VAREJO_05,2024-11-04,LOJA_04,PROD_10,utilidades,29.62,0,96,55,28.1,1629.1
VAREJO_05,2024-01-02,LOJA_01,PROD_08,limpeza,54.67,,179,39,30.0,2132.13
VAREJO_05,2024-11-17,LOJA_03,PROD_10,utilidades,29.68,0,117,54,27.6,1602.72
VAREJO_05,2024-10-05,LOJA_01,PROD_10,utilidades,30.22,0,98,50,25.2,1511.0
VAREJO_05,2024-10-21,LOJA_01,PROD_02,alimentos,17.94,0,96,48,28.7,861.12
VAREJO_05,2024-10-18,LOJA_04,PROD_07,limpeza,34.97,1,145,67,25.3,2342.99
VAREJO_05,2024-12-14,LOJA_04,PROD_07,limpeza,41.7,0,97,46,29.2,1918.2
VAREJO_05,2024-03-21,LOJA_02,PROD_04,bebidas,,0,95,35,26.0,417.55
VAREJO_05,2024-07-18,LOJA_03,PROD_08,limpeza,55.24,0,134,38,18.2,2099.12
VAREJO_05,2024-10-12,LOJA_04,PROD_02,alimentos,17.41,0,108,62,25.7,1079.42
VAREJO_05,2024-04-14,LOJA_01,PROD_01,alimentos,11.24,0,119,21,21.5,236.04
VAREJO_05,2024-01-08,LOJA_04,PROD_07,limpeza,36.94,1,152,61,,2253.34
VAREJO_05,2024-08-04,LOJA_02,PROD_10,utilidades,29.35,0,153,53,17.2,1555.55
VAREJO_05,2024-05-08,LOJA_03,PROD_10,utilidades,29.89,0,165,40,21.3,1195.6
VAREJO_05,2024-11-07,LOJA_03,PROD_02,alimentos,17.25,0,169,52,25.3,897.0
VAREJO_05,2024-04-04,LOJA_04,PROD_10,utilidades,25.38,1,159,59,25.3,1497.42
VAREJO_05,2024-08-07,LOJA_01,PROD_08,limpeza,54.46,0,150,41,19.6,2232.86
VAREJO_05,2024-11-27,LOJA_02,PROD_07,,41.23,0,158,35,27.8,1443.05
VAREJO_05,2024-09-30,LOJA_01,PROD_04,bebidas,11.58,0,179,38,26.3,440.04
VAREJO_05,2024-01-31,LOJA_03,PROD_08,limpeza,47.95,1,117,54,30.9,2589.3
VAREJO_05,2024-09-01,LOJA_03,PROD_08,limpeza,47.95,1,,67,22.1,3212.65
VAREJO_05,2024-09-06,LOJA_01,PROD_09,,22.33,0,112,42,22.8,937.86
VAREJO_05,2024-11-06,LOJA_02,PROD_03,bebidas,5.54,0,114,36,28.5,199.44
VAREJO_05,2024-01-17,LOJA_01,PROD_01,alimentos,9.21,1,175,58,28.8,534.18
VAREJO_05,22/11/2024,LOJA_04,PROD_10,utilidades,29.27,0,95,63,30.8,1844.01
VAREJO_05,2024-02-07,LOJA_04,PROD_07,limpeza,36.06,1,102,63,29.0,2271.78
VAREJO_05,2024-02-08,LOJA_04,PROD_04,bebidas,11.77,0,103,55,28.8,647.35
VAREJO_05,2024-02-15,LOJA_04,PROD_04,bebidas,10.38,0,107,56,26.8,581.28
VAREJO_05,2024-08-30,LOJA_01,PROD_01,alimentos,10.63,1,99,46,20.1,488.98
VAREJO_05,2024-12-07,LOJA_02,PROD_05,higiene,23.4,1,133,61,30.5,1427.4
VAREJO_05,2024-06-14,LOJA_03,PROD_10,utilidades,29.95,0,157,42,18.5,1257.9
VAREJO_05,2024-01-01,LOJA_04,PROD_10,utilidades,25.36,1,155,75,29.1,1902.0
VAREJO_05,2024-08-30,LOJA_01,PROD_10,utilidades,30.54,0,,45,20.7,1374.3
VAREJO_05,2024-04-24,LOJA_03,PROD_02,alimentos,14.94,1,124,55,21.1,821.7
VAREJO_05,2024-01-01,LOJA_01,PROD_05,higiene,27.73,0,122,35,29.6,970.55
VAREJO_05,2024-06-23,LOJA_04,PROD_02,alimentos,17.89,0,148,44,18.2,787.16
VAREJO_05,2024-11-09,LOJA_01,PROD_05,higiene,24.2,,101,49,28.1,1185.8
VAREJO_05,2024-10-18,LOJA_01,PROD_04,bebidas,10.27,0,133,40,26.4,410.8
VAREJO_05,2024-06-24,LOJA_03,PROD_05,higiene,24.78,1,115,52,18.3,1288.56
VAREJO_05,2024-11-15,LOJA_03,PROD_08,limpeza,54.51,0,91,44,27.4,
VAREJO_05,2024-11-07,LOJA_02,PROD_10,utilidades,29.41,0,179,47,28.7,1382.27
VAREJO_05,2024-06-15,LOJA_01,PROD_01,alimentos,10.5,0,159,23,15.8,241.5
VAREJO_05,2024-03-24,LOJA_04,PROD_04,bebidas,10.58,0,140,53,23.3,560.74
VAREJO_05,2024-03-13,LOJA_02,PROD_02,alimentos,17.34,0,146,45,26.1,780.3
VAREJO_05,2024-05-22,LOJA_02,PROD_03,bebidas,7.27,0,147,29,19.1,210.83
VAREJO_05,2024-08-23,LOJA_03,PROD_06,higiene,29.48,1,148,73,19.6,2152.04
VAREJO_05,2024-04-25,LOJA_03,PROD_10,,29.21,0,170,37,22.8,1080.77
VAREJO_05,2024-05-30,LOJA_04,PROD_05,higiene,28.09,0,99,44,19.1,1235.96
VAREJO_05,2024-11-08,LOJA_04,PROD_06,,35.98,0,,52,28.4,1870.96
VAREJO_05,2024-09-20,LOJA_01,PROD_03,bebidas,6.85,0,100,28,21.0,191.8
VAREJO_05,2024-01-14,LOJA_03,PROD_08,limpeza,47.71,1,124,62,30.6,2958.02
VAREJO_05,2024-05-08,LOJA_01,PROD_02,alimentos,17.43,0,163,23,20.2,400.89
VAREJO_05,2024-05-18,LOJA_01,PROD_03,bebidas,6.95,0,106,25,21.8,173.75
VAREJO_05,2024-02-26,LOJA_04,PROD_06,higiene,35.99,0,159,48,,1727.52
VAREJO_05,2024-03-09,LOJA_04,PROD_06,higiene,30.63,1,111,72,25.8,2205.36
VAREJO_05,2024-05-25,LOJA_03,PROD_09,,22.16,0,174,35,20.9,775.6
VAREJO_05,2024-12-19,LOJA_03,PROD_01,alimentos,12.36,0,137,43,29.2,531.48
VAREJO_05,2024-09-12,LOJA_04,PROD_08,limpeza,55.41,0,118,50,22.0,2770.5
VAREJO_05,2024-07-17,LOJA_02,PROD_01,alimentos,10.58,1,155,49,20.8,518.42
VAREJO_05,2024-10-20,LOJA_03,PROD_06,higiene,34.52,0,,56,25.7,1933.12
VAREJO_05,2024-12-18,LOJA_02,PROD_10,,29.55,0,116,46,31.3,1359.3
VAREJO_05,2024-10-02,LOJA_02,PROD_02,alimentos,17.1,0,115,52,25.1,889.2
VAREJO_05,2024-09-24,LOJA_04,PROD_02,alimentos,18.17,0,129,59,23.0,1072.03
VAREJO_05,2024-07-02,LOJA_02,PROD_03,bebidas,7.46,0,122,23,18.9,171.58
VAREJO_05,2024-08-17,LOJA_04,PROD_05,higiene,27.14,0,120,54,19.3,1465.56
VAREJO_05,2024-12-24,LOJA_04,PROD_03,bebidas,7.33,,168,45,28.0,
VAREJO_05,2024-02-25,LOJA_03,PROD_03,bebidas,6.02,1,109,54,25.4,325.08
VAREJO_05,2024-03-07,LOJA_03,PROD_09,utilidades,19.67,1,127,51,25.8,1003.17
VAREJO_05,2024-10-13,LOJA_02,PROD_10,utilidades,,0,121,55,26.7,1625.8
VAREJO_05,2024-01-26,LOJA_04,PROD_05,higiene,29.0,0,121,45,32.9,1305.0
VAREJO_05,2024-01-26,LOJA_04,PROD_02,alimentos,17.56,0,103,63,27.7,1106.28
VAREJO_05,2024-10-11,LOJA_02,PROD_09,utilidades,22.98,0,164,40,26.0,919.2
VAREJO_05,2024-02-06,LOJA_04,PROD_03,bebidas,5.6,1,175,62,28.7,347.2
VAREJO_05,2024-08-26,LOJA_03,PROD_04,bebidas,10.34,1,120,64,21.3,661.76
VAREJO_05,2024-06-05,LOJA_03,PROD_05,higiene,23.69,1,167,54,21.0,1279.26
VAREJO_05,2024-01-12,LOJA_02,PROD_09,utilidades,18.77,1,155,45,27.5,844.65
VAREJO_05,2024-06-09,LOJA_04,PROD_02,alimentos,17.13,0,167,49,18.5,839.37
VAREJO_05,2024-03-30,LOJA_03,PROD_02,,17.76,,113,49,,870.24
VAREJO_05,2024-05-02,LOJA_01,PROD_03,bebidas,,0,147,14,22.1,103.74
VAREJO_05,2024-10-18,LOJA_01,PROD_10,utilidades,30.31,0,123,38,25.5,1151.78
VAREJO_05,2024-11-01,LOJA_02,PROD_08,limpeza,46.47,1,140,55,26.5,2555.85
VAREJO_05,2024-12-19,LOJA_02,PROD_01,alimentos,10.38,1,150,66,28.7,685.08
VAREJO_05,2024-12-18,LOJA_01,PROD_06,higiene,34.97,0,131,41,29.2,1433.77
VAREJO_05,2024-10-11,LOJA_03,PROD_04,bebidas,10.78,0,164,45,24.5,485.1
VAREJO_05,06/03/2024,LOJA_03,PROD_05,higiene,26.18,0,125,39,25.4,1021.02
VAREJO_05,2024-04-21,LOJA_04,PROD_04,bebidas,10.89,0,,33,22.8,359.37
VAREJO_05,2024-06-02,LOJA_01,PROD_08,limpeza,54.67,0,117,29,19.2,1585.43
VAREJO_05,2024-05-01,LOJA_02,PROD_04,,10.17,0,166,31,23.2,315.27
VAREJO_05,2024-05-03,LOJA_04,PROD_05,higiene,23.85,1,,59,19.9,1407.15
VAREJO_05,2024-10-23,LOJA_03,PROD_07,limpeza,41.42,0,176,39,28.5,1615.38
VAREJO_05,2024-01-26,LOJA_01,PROD_06,higiene,35.39,0,132,41,28.6,1450.99
VAREJO_05,2024-12-03,LOJA_03,PROD_07,limpeza,41.53,0,170,36,26.9,1495.08
VAREJO_05,2024-08-19,LOJA_02,PROD_02,alimentos,15.15,,107,58,21.7,878.7
VAREJO_05,2024-03-22,LOJA_04,PROD_08,limpeza,55.46,0,138,40,26.2,2218.4
VAREJO_05,2024-05-29,LOJA_03,PROD_05,higiene,27.48,0,140,31,15.6,851.88
VAREJO_05,2024-05-11,LOJA_01,PROD_04,bebidas,9.88,0,154,26,21.6,256.88
VAREJO_05,2024-03-28,LOJA_04,PROD_02,alimentos,,0,111,51,25.2,817.53
VAREJO_05,2024-08-10,LOJA_01,PROD_08,limpeza,55.16,0,126,38,17.3,2096.08
VAREJO_05,2024-02-11,LOJA_04,PROD_08,limpeza,46.86,1,148,65,28.7,3045.9
VAREJO_05,2024-12-21,LOJA_02,PROD_03,bebidas,6.65,0,176,39,27.5,259.35
VAREJO_05,2024-08-24,LOJA_03,PROD_08,limpeza,55.72,0,153,45,21.2,2507.4
VAREJO_05,2024-06-12,LOJA_04,PROD_09,utilidades,22.16,0,159,35,17.6,775.6
VAREJO_05,2024-09-15,LOJA_01,PROD_07,limpeza,42.39,0,160,39,23.7,1653.21
VAREJO_05,2024-08-02,LOJA_02,PROD_04,bebidas,10.48,0,123,44,18.7,461.12
VAREJO_05,2024-04-21,LOJA_02,PROD_01,alimentos,12.71,0,116,31,19.9,394.01
VAREJO_05,2024-03-05,LOJA_03,PROD_06,higiene,29.74,1,100,49,24.8,1457.26
VAREJO_05,2024-04-11,LOJA_04,PROD_02,alimentos,18.02,,,52,20.9,937.04
VAREJO_05,2024-04-11,LOJA_02,PROD_01,alimentos,12.51,0,104,30,25.4,375.3
VAREJO_05,2024-09-09,LOJA_02,PROD_07,limpeza,40.61,0,165,30,23.4,1218.3
VAREJO_05,2024-04-22,LOJA_03,PROD_08, LIMPEZA ,55.03,0,101,34,25.8,1871.02
VAREJO_05,2024-02-25,LOJA_02,PROD_10,utilidades,28.76,0,119,50,27.6,1438.0
VAREJO_05,2024-09-23,LOJA_03,PROD_03,bebidas,7.62,0,127,42,23.3,320.04
VAREJO_05,2024-10-07,LOJA_01,PROD_02,alimentos,17.24,0,154,45,23.7,775.8
VAREJO_05,2024-03-06,LOJA_01,PROD_03,bebidas,7.01,0,,25,27.8,175.25
VAREJO_05,2024-01-28,LOJA_04,PROD_07,limpeza,"41,43",0,100,48,27.2,1988.64
VAREJO_05,2024-12-15,LOJA_04,PROD_01,alimentos,10.11,1,134,69,30.7,697.59
VAREJO_05,2024-11-06,LOJA_01,PROD_10,utilidades,29.57,0,93,47,29.9,1389.79
VAREJO_05,2024-01-18,LOJA_01,PROD_10,utilidades,29.6,0,130,43,31.7,1272.8
VAREJO_05,2024-03-25,LOJA_04,PROD_09,utilidades,22.21,0,110,45,23.9,999.45
VAREJO_05,2024-11-14,LOJA_04,PROD_03,bebidas,6.58,0,146,51,28.5,335.58
VAREJO_05,2024-09-17,LOJA_04,PROD_05,higiene,27.84,,124,47,18.9,1308.48
VAREJO_05,2024-02-15,LOJA_01,PROD_10,utilidades,31.07,0,120,35,28.4,1087.45
VAREJO_05,2024-12-27,LOJA_01,PROD_05,higiene,23.55,1,170,50,30.2,1177.5
VAREJO_05,2024-07-26,LOJA_03,PROD_04,bebidas,9.13,0,146,51,18.7,465.63
VAREJO_05,2024-08-17,LOJA_02,PROD_02,alimentos,18.26,0,126,42,18.7,766.92
VAREJO_05,2024-05-31,LOJA_02,PROD_09,utilidades,22.35,0,159,18,16.9,402.3
VAREJO_05,2024-10-06,LOJA_02,PROD_08,limpeza,54.96,0,146,39,23.8,2143.44
VAREJO_05,2024-07-16,LOJA_02,PROD_03,bebidas,6.9,0,128,29,17.6,200.1
VAREJO_05,2024-09-06,LOJA_01,PROD_04,bebidas,11.37,0,90,40,23.1,454.8
VAREJO_05,2024-06-22,LOJA_03,PROD_09,utilidades,,0,150,36,20.0,800.64
VAREJO_05,2024-12-30,LOJA_02,PROD_09,utilidades,21.69,0,121,45,32.3,976.05
VAREJO_05,2024-09-11,LOJA_02,PROD_07,limpeza,"41,29",0,112,37,23.4,1527.73
VAREJO_05,2024-09-26,LOJA_04,PROD_04,bebidas,11.81,0,177,60,26.5,708.6
VAREJO_05,2024-09-01,LOJA_03,PROD_10,utilidades,29.14,0,102,60,20.6,1748.4
VAREJO_05,2024-05-14,LOJA_03,PROD_06,,35.18,0,115,39,19.0,1372.02
VAREJO_05,2024-11-28,LOJA_04,PROD_08,limpeza,54.34,0,133,53,26.4,2880.02
VAREJO_05,2024-07-27,LOJA_03,PROD_06,higiene,35.22,,94,51,18.2,1796.22
VAREJO_05,2024-05-01,LOJA_01,PROD_05,higiene,28.34,0,100,21,17.4,595.14
VAREJO_05,2024-11-03,LOJA_02,PROD_06,higiene,35.88,0,118,51,25.2,1829.88
VAREJO_05,2024-04-19,LOJA_01,PROD_08,limpeza,53.85,0,,25,22.6,1346.25
VAREJO_05,2024-11-02,LOJA_03,PROD_09,utilidades,22.16,,170,57,26.5,1263.12
VAREJO_05,2024-04-09,LOJA_02,PROD_09,utilidades,22.53,0,131,31,20.3,698.43
VAREJO_05,2024-07-24,LOJA_03,PROD_06,higiene,31.28,1,95,55,15.5,1720.4
VAREJO_05,2024-09-09,LOJA_04,PROD_01,alimentos,11.26,0,167,55,22.7,619.3
VAREJO_05,2024-10-02,LOJA_03,PROD_02,alimentos,18.02,0,161,53,24.8,955.06
VAREJO_05,2024-12-18,LOJA_01,PROD_07,limpeza,42.4,0,110,29,31.2,1229.6
VAREJO_05,2024-05-12,LOJA_01,PROD_03,bebidas,7.18,0,103,29,20.6,208.22
VAREJO_05,2024-09-02,LOJA_03,PROD_01,alimentos,13.43,0,108,47,22.9,631.21
VAREJO_05,2024-07-25,LOJA_02,PROD_06,higiene,35.22,0,170,37,16.8,1303.14
VAREJO_05,2024-12-28,LOJA_03,PROD_03,bebidas,6.69,0,123,47,29.7,314.43
VAREJO_05,2024-01-02,LOJA_03,PROD_01,alimentos,"13,15",0,150,49,29.5,644.35
VAREJO_05,2024-05-24,LOJA_01,PROD_07,,41.86,0,141,14,17.7,586.04
VAREJO_05,2024-12-25,LOJA_02,PROD_04,bebidas,10.13,0,174,44,30.9,445.72
VAREJO_05,2024-09-27,LOJA_04,PROD_03,bebidas,7.01,0,91,51,20.0,357.51
VAREJO_05,2024-04-24,LOJA_04,PROD_08,limpeza,55.26,0,171,39,19.7,2155.14
VAREJO_05,2024-03-28,LOJA_03,PROD_08,limpeza,54.68,0,125,40,24.7,2187.2
